TABLENAME,DM_USERID,DM_SERVICEID,DM_TRANSACTIONID,DM_SERVERTIMESTAMP,DM_APPTIMESTAMP,DM_ACTIVITYTYPE,DM_CLASSKEY,PREIMAGE,POSTIMAGE
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::638ae76d:16da5654526:6465,2019-10-07:09:09:35:000786,2019-10-07:11:07:50:000497,MODIFY         ,:GSGPM:1900829891:BP0000121:1:1:719143,GSGPM|1900829891|BP0000121|1|1|719143|1|CR|635|PERCPARV|622|||109||1090||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|NATIXIS STRUCTURED 0428|MCAL - SGSS - LU - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||MCAL|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0013301173||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5,GSGPM|1900829891|BP0000121|1|1|719143|1|CR|635|PERCPARV|622|||109||1090||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1||656|OFFR|662|NATIXIS STRUCTURED 0428|MCAL - SGSS - LU - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||MCAL|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0013301173||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::40452875:16da5761240:-6b2b,2019-10-07:09:09:35:000758,2019-10-07:11:08:34:000488,MODIFY         ,:GSGPM:1900808644:BP0000121:1:1:357316,"GSGPM|1900808644|BP0000121|1|1|357316|1|CR|635|PERCPARV|622|||.375||375||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|BPCE 0,3750 1023|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013204476||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5","GSGPM|1900808644|BP0000121|1|1|357316|1|CR|635|PERCPARV|622|||.375||375||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|BPCE 0,3750 1023|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013204476||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::3c8f1357:1694cfb9cf8:-3b22,2019-03-05:09:08:34:000046,2019-03-05:10:08:32:000502,MODIFY         ,:G:1900692326:BP0000222:1:1:370579,G|1900692326|BP0000222|1|1|370579|1|CR|635|AMNTSHAR|622|.07|CAD||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|GRSS|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601||.07|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA89612W1023||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,G|1900692326|BP0000222|1|1|370579|1|CR|635|AMNTSHAR|622|.07|CAD||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1|GRSS|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601||.07|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA89612W1023||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::3c8f1357:1694cfb9cf8:-3b22,2019-03-05:09:08:34:000055,2019-03-05:10:08:32:000502,MODIFY         ,:G:1900692326:BP0000222:2:1:370579,G|1900692326|BP0000222|2|1|370579|1|DR|635|AMNTSHAR|622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|||656|PRPP|662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DVOP|2231||||||||3081|||||||||||||100||||||||1,G|1900692326|BP0000222|2|1|370579|1|DR|635|AMNTSHAR|622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1|||656|PRPP|662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DVOP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::3c8f1357:1694cfb9cf8:-3b22,2019-03-05:09:08:34:000062,2019-03-05:10:08:32:000502,MODIFY         ,:G:1900692326:BP0000222:2:2:370579,G|1900692326|BP0000222|2|2|370579||DR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1||ALLVAL|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1,G|1900692326|BP0000222|2|2|370579||DR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1||ALLVAL|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::3c8f1357:1694cfb9cf8:-3b22,2019-03-05:09:08:35:000144,2019-03-05:10:08:32:000502,MODIFY         ,:GSGPM:1900692326:BP0000130:1:1:370579,GSGPM|1900692326|BP0000130|1|1|370579|1|CR|635|AMNTSHAR|622|.07|CAD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|GRSS|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0|||675||DRIP|601||.07|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA89612W1023||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900692326|BP0000130|1|1|370579|1|CR|635|AMNTSHAR|622|.07|CAD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0|||675||DRIP|601||.07|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA89612W1023||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::3c8f1357:1694cfb9cf8:-3b22,2019-03-05:09:08:35:000151,2019-03-05:10:08:32:000502,MODIFY         ,:GSGPM:1900692326:BP0000130:2:1:370579,GSGPM|1900692326|BP0000130|2|1|370579|1|DR|635|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|||656|PRPP|662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DVOP|2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900692326|BP0000130|2|1|370579|1|DR|635|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|||656|PRPP|662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DVOP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::3c8f1357:1694cfb9cf8:-3b22,2019-03-05:09:08:35:000155,2019-03-05:10:08:32:000502,MODIFY         ,:GSGPM:1900692326:BP0000130:2:2:370579,GSGPM|1900692326|BP0000130|2|2|370579||DR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21||ALLVAL|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900692326|BP0000130|2|2|370579||DR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21||ALLVAL|656||662|TRICON CAPITAL GRO|DRIP - SGSS - CA - CHOS|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-43ff50bb:1756a451991:-427a,2020-10-27:13:51:01:000426,2020-10-27:02:50:03:000650,MODIFY         ,:G:2001085225:BP0000222:1:901:183399,G|2001085225|BP0000222|1|901|183399|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|TOBEPAID|636|||STP|1|1|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|SUPER BP|||111111111111111111111111111111111111111111111111111111|0|||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||1,G|2001085225|BP0000222|1|901|183399|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|CANC|636|||STP|1|1|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|SUPER BP|||111111111111111111111111111111111111111111111111111111|0|||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-43ff50bb:1756a451991:-427a,2020-10-27:13:51:02:000014,2020-10-27:02:50:03:000650,MODIFY         ,:GSGPM:2001085225:BP0000121:1:901:183399,GSGPM|2001085225|BP0000121|1|901|183399|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|TOBEPAID|636|||134|21|21|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|EUROCLEAR FRANCE|||011111111111111111111111111111111111111111111111111111||||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||22,GSGPM|2001085225|BP0000121|1|901|183399|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|CANC|636|||134|21|21|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|EUROCLEAR FRANCE|||011111111111111111111111111111111111111111111111111111||||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||23
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-43ff50bb:1756a451991:-427a,2020-10-27:13:51:02:000027,2020-10-27:02:50:03:000650,MODIFY         ,:GSGPM:2001085225:BP0000121:1:902:211446,GSGPM|2001085225|BP0000121|1|902|211446|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|TOBEPAID|636|||134|21|21|0||656|CINL|662|TEMPLATE SECURITY|SPLR - SGSS - FR - MAND|EUROCLEAR FRANCE|||000000000000000000000000000000000000000000000000000000||||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||7,GSGPM|2001085225|BP0000121|1|902|211446|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|CANC|636|||134|21|21|0||656|CINL|662|TEMPLATE SECURITY|SPLR - SGSS - FR - MAND|EUROCLEAR FRANCE|||000000000000000000000000000000000000000000000000000000||||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||8
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-43ff50bb:1756a451991:-427a,2020-10-27:13:51:02:000041,2020-10-27:02:50:03:000650,MODIFY         ,:GSGPM:2001085225:BP0000121:1:902:1055946,GSGPM|2001085225|BP0000121|1|902|1055946|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|MODIFIED|636|||134|21|21|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|EUROCLEAR FRANCE|||000000000000000000000000000000000000000000000000000000|0|||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||1,GSGPM|2001085225|BP0000121|1|902|1055946|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|CANC|636|||134|21|21|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|EUROCLEAR FRANCE|||000000000000000000000000000000000000000000000000000000|0|||675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-43ff50bb:1756a451991:-427a,2020-10-27:13:51:02:000492,2020-10-27:02:50:03:000650,MODIFY         ,:GSGPM:2001085225:BP0000188:1:901:183399,GSGPM|2001085225|BP0000188|1|901|183399|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|TOBEPAID|636|||STP|21|21|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|EUROCLEAR BANK SA|||111111111111111111111111111111111111111111111111111111|0||TOBEPROC|675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||3,GSGPM|2001085225|BP0000188|1|901|183399|1|CR|635|AMNTSHAR|622|||||||||||RNDDDEC|623|2||||CIL|621|CANC|636|||STP|21|21|0||656|CINL|662|SOLOCAL GROUP|SPLR - SGSS - FR - MAND|EUROCLEAR BANK SA|||111111111111111111111111111111111111111111111111111111|0||TOBEPROC|675||SPLR|601|||1||CANOTAX|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||4
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::30a0e6e8:1756a5df35f:10ac,2020-10-27:14:14:54:000868,2020-10-27:03:14:54:000765,MODIFY         ,:G:2001085902:BP0000222:1:1:314644,G|2001085902|BP0000222|1|1|314644|1000|CR|635||622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1||INTP|656||662|DELL INTL LLC / 0621|INTR - SGSS - US - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0|||675||INTR|601|||1||INTEREST|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259||||||||||ISIN|US25272KAD54||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||1,G|2001085902|BP0000222|1|1|314644|1000|CR|635||622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1||INTP|656||662|DELL INTL LLC / 0621|INTR - SGSS - US - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0|||675||INTR|601|||1||INTEREST|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259||||||||||ISIN|US25272KAD54||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::44bb633:16904a03044:6204,2019-02-19:09:21:44:000545,2019-02-19:10:21:43:000175,MODIFY         ,:G:1900681223:BP0000222:1:1:808060,G|1900681223|BP0000222|1|1|808060|1|CR|635|AMNTSHAR|622|.1|USD||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1||656|OFFR|662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,G|1900681223|BP0000222|1|1|808060|1|CR|635|AMNTSHAR|622|.1|USD||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1||656|OFFR|662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::44bb633:16904a03044:6204,2019-02-19:09:21:44:000559,2019-02-19:10:21:43:000175,MODIFY         ,:G:1900681223:BP0000222:2:1:808060,G|1900681223|BP0000222|2|1|808060|1|CR|635||622||||||||||||623|||1||CSH|621|TOBEPAID|636|||STP|1|1||GRSS|656||662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|SUPER BP|GBP|USD|1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,G|1900681223|BP0000222|2|1|808060|1|CR|635||622||||||||||||623|||1||CSH|621|CANC|636|||STP|1|1||GRSS|656||662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|SUPER BP|GBP|USD|1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::44bb633:16904a03044:6204,2019-02-19:09:21:46:000878,2019-02-19:10:21:43:000175,MODIFY         ,:GSGPM:1900681223:BP0000193:1:1:808060,GSGPM|1900681223|BP0000193|1|1|808060|1|CR|635|AMNTSHAR|622|.1|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|EUROCLEAR NEDERLANDEN|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900681223|BP0000193|1|1|808060|1|CR|635|AMNTSHAR|622|.1|USD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1||656|OFFR|662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|EUROCLEAR NEDERLANDEN|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::44bb633:16904a03044:6204,2019-02-19:09:21:46:000887,2019-02-19:10:21:43:000175,MODIFY         ,:GSGPM:1900681223:BP0000193:2:1:808060,GSGPM|1900681223|BP0000193|2|1|808060|1|CR|635||622|||||||||||RDTODEC|623|2||1||CSH|621|TOBEPAID|636|||STP|21|21||GRSS|656||662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|EUROCLEAR NEDERLANDEN|GBP|USD|1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900681223|BP0000193|2|1|808060|1|CR|635||622|||||||||||RDTODEC|623|2||1||CSH|621|CANC|636|||STP|21|21||GRSS|656||662|PERSHING SQUARE    DT19|DRIP - SGSS - GG - CHOS|EUROCLEAR NEDERLANDEN|GBP|USD|1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100||UKWN|3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::1bc1a813:16db498f018:-56c,2019-10-10:08:05:27:000938,2019-10-10:10:05:25:000031,MODIFY         ,:GSGDE:1900824883:BP0031062:1:1:96772,GSGDE|1900824883|BP0031062|1|1|96772|1|CR|635|AMNTSHAR|622|.228519|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|VANGUARD SP500 ETF|DVCA - SGSS - IE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.228519|.228519|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|IE00B3XXRP09||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||4,GSGDE|1900824883|BP0031062|1|1|96772|1|CR|635|AMNTSHAR|622|.228519|USD|||||||||RDTODEC|623|2||||CSH|621|PPAD|636|||STP|23|23|1|GRSS|656||662|VANGUARD SP500 ETF|DVCA - SGSS - IE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.228519|.228519|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|IE00B3XXRP09||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||5
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-851af2c:16db486111d:3bc3,2019-10-10:07:50:30:000075,2019-10-10:09:46:40:000914,MODIFY         ,:GSGDE:1900803228:BP0031053:1:1:8031,GSGDE|1900803228|BP0031053|1|1|8031|1|CR|635|AMNTSHAR|622|.4|HKD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|YUE YUEN INDUSTRIA|DVCA - SGSS - BM - INCPYMNT|GSSDBA|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.4|.4|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|BMG988031446||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1,GSGDE|1900803228|BP0031053|1|1|8031|1|CR|635|AMNTSHAR|622|.4|HKD|||||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|GRSS|656||662|YUE YUEN INDUSTRIA|DVCA - SGSS - BM - INCPYMNT|GSSDBA|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.4|.4|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|BMG988031446||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-851af2c:16db4f1f43a:-5bc5,2019-10-10:09:21:47:000092,2019-10-10:11:20:04:000777,MODIFY         ,:GSGPM:1900813912:BP0000121:1:1:48240,"GSGPM|1900813912|BP0000121|1|1|48240|1|CR|635|PERCPARV|622|||100||1000||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|SG ISSUER S.A. 44,700 1019|REDM - SGSS - LU - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0011530302||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6","GSGPM|1900813912|BP0000121|1|1|48240|1|CR|635|PERCPARV|622|||100||1000||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1||656|OFFR|662|SG ISSUER S.A. 44,700 1019|REDM - SGSS - LU - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0011530302||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||7"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::36d813f3:16db4b158a3:-63ce,2019-10-10:08:18:27:000198,2019-10-10:10:13:28:000768,MODIFY         ,:GSGDE:1900836711:BP0000217:1:1:24761,GSGDE|1900836711|BP0000217|1|1|24761|1|CR|635|AMNTSHAR|622|.44|EUR|||||||||RDTODEC|623|2||||TXFR|621|PPAD|636|||STP|23|23|1|GRSS|656||662|DEKA DAXPLUS MAX.DIVID.UCITS|DVCA - SGSS - DE - INCPYMNT|DEUTSCHE BOERSE CLEARING AG|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601||.44|1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000ETFL235||516||998||||||||||||ACTU|658|||||2231||||||||3081|||||||||||||100||||||||||||||3,GSGDE|1900836711|BP0000217|1|1|24761|1|CR|635|AMNTSHAR|622|.44|EUR|||||||||RDTODEC|623|2||||TXFR|621|PAID|636|||STP|23|23|1|GRSS|656||662|DEKA DAXPLUS MAX.DIVID.UCITS|DVCA - SGSS - DE - INCPYMNT|DEUTSCHE BOERSE CLEARING AG|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601||.44|1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000ETFL235||516||998||||||||||||ACTU|658|||||2231||||||||3081|||||||||||||100||||||||||||||4
